row_id,icd9_code,short_title,long_title,charlson_puntaje
5456,47411,Hypertrophy tonsils,Hypertrophy of tonsils alone,0
5457,47412,Hypertrophy adenoids,Hypertrophy of adenoids alone,0
5458,4742,Adenoid vegetations,Adenoid vegetations,0
5459,4748,Chr T & A dis NEC,Other chronic disease of tonsils and adenoids,0
5460,4749,Chr T & A dis NOS,Unspecified chronic disease of tonsils and adenoids,0
5461,475,Peritonsillar abscess,Peritonsillar abscess,0
5462,4760,Chronic laryngitis,Chronic laryngitis,0
5463,4761,Chr laryngotracheitis,Chronic laryngotracheitis,0
5464,4770,Rhinitis due to pollen,Allergic rhinitis due to pollen,0
5465,4771,Allergic rhinitis-food,Allergic rhinitis due to food,0
5466,4772,Allerg rhinitis-cat/dog,Allergic rhinitis due to animal (cat) (dog) hair and dander,0
5467,4778,Allergic rhinitis NEC,Allergic rhinitis due to other allergen,0
5468,4779,Allergic rhinitis NOS,"Allergic rhinitis, cause unspecified",0
5469,4780,Hypertrph nasal turbinat,Hypertrophy of nasal turbinates,0
5470,47811,Nasal mucositis (ulcer),Nasal mucositis (ulcerative),0
5471,47819,Nasal & sinus dis NEC,Other disease of nasal cavity and sinuses,0
5472,47820,Disease of pharynx NOS,Unspecified disease of pharynx,0
5473,47821,Cellulitis of pharynx,Cellulitis of pharynx or nasopharynx,0
5474,47822,Parapharyngeal abscess,Parapharyngeal abscess,0
5475,47824,Retropharyngeal abscess,Retropharyngeal abscess,0
5476,47825,Edema pharynx/nasopharyx,Edema of pharynx or nasopharynx,0
5477,47826,Cyst pharynx/nasopharynx,Cyst of pharynx or nasopharynx,0
5478,47829,Disease of pharynx NEC,"Other diseases of pharynx, not elsewhere classified",0
5479,47830,Vocal cord paralysis NOS,"Paralysis of vocal cords or larynx, unspecified",0
5480,47831,Vocal paral unilat part,"Unilateral paralysis of vocal cords or larynx, partial",0
5481,47832,Vocal paral unilat total,"Unilateral paralysis of vocal cords or larynx, complete",0
5482,47833,Vocal paral bilat part,"Bilateral paralysis of vocal cords or larynx, partial",0
5483,47834,Vocal paral bilat total,"Bilateral paralysis of vocal cords or larynx, complete",0
5484,4784,Vocal cord/larynx polyp,Polyp of vocal cord or larynx,0
5485,4785,Vocal cord disease NEC,Other diseases of vocal cords,0
5486,4786,Edema of larynx,Edema of larynx,0
5487,47870,Disease of larynx NOS,Unspecified disease of larynx,0
5488,47871,Laryngeal cellulitis,Cellulitis and perichondritis of larynx,0
5489,47874,Stenosis of larynx,Stenosis of larynx,0
5490,47875,Laryngeal spasm,Laryngeal spasm,0
5491,47879,Disease of larynx NEC,"Other diseases of larynx, not elsewhere classified",0
5492,4788,Urt hypersens react NOS,"Upper respiratory tract hypersensitivity reaction, site unspecified",0
5493,4789,Upper resp dis NEC/NOS,Other and unspecified diseases of upper respiratory tract,0
5494,4800,Adenoviral pneumonia,Pneumonia due to adenovirus,0
5495,4801,Resp syncyt viral pneum,Pneumonia due to respiratory syncytial virus,0
5496,4802,Parinfluenza viral pneum,Pneumonia due to parainfluenza virus,0
5497,4803,Pneumonia due to SARS,Pneumonia due to SARS-associated coronavirus,0
5498,4808,Viral pneumonia NEC,Pneumonia due to other virus not elsewhere classified,0
5499,4809,Viral pneumonia NOS,"Viral pneumonia, unspecified",0
5500,481,Pneumococcal pneumonia,Pneumococcal pneumonia [Streptococcus pneumoniae pneumonia],0
5501,4820,K. pneumoniae pneumonia,Pneumonia due to Klebsiella pneumoniae,0
5502,4821,Pseudomonal pneumonia,Pneumonia due to Pseudomonas,0
5503,4822,H.influenzae pneumonia,Pneumonia due to Hemophilus influenzae [H. influenzae],0
5504,48230,Streptococcal pneumn NOS,"Pneumonia due to Streptococcus, unspecified",0
5505,48231,Pneumonia strptococcus a,"Pneumonia due to Streptococcus, group A",0
5506,48232,Pneumonia strptococcus b,"Pneumonia due to Streptococcus, group B",0
5507,48239,Pneumonia oth strep,Pneumonia due to other Streptococcus,0
5508,48240,Staphylococcal pneu NOS,"Pneumonia due to Staphylococcus, unspecified",0
5509,48241,Meth sus pneum d/t Staph,Methicillin susceptible pneumonia due to Staphylococcus aureus,0
5510,48242,Meth res pneu d/t Staph,Methicillin resistant pneumonia due to Staphylococcus aureus,0
5511,48249,Staph pneumonia NEC,Other Staphylococcus pneumonia,0
5512,48281,Pneumonia anaerobes,Pneumonia due to anaerobes,0
5513,48282,Pneumonia e coli,Pneumonia due to escherichia coli [E. coli],0
5514,48283,Pneumo oth grm-neg bact,Pneumonia due to other gram-negative bacteria,0
5515,48284,Legionnaires' disease,Pneumonia due to Legionnaires' disease,0
5516,48289,Pneumonia oth spcf bact,Pneumonia due to other specified bacteria,0
5517,4829,Bacterial pneumonia NOS,"Bacterial pneumonia, unspecified",0
5518,4830,Pneu mycplsm pneumoniae,Pneumonia due to mycoplasma pneumoniae,0
5519,4831,Pneumonia d/t chlamydia,Pneumonia due to chlamydia,0
5520,4838,Pneumon oth spec orgnsm,Pneumonia due to other specified organism,0
5521,4841,Pneum w cytomeg incl dis,Pneumonia in cytomegalic inclusion disease,0
5522,4843,Pneumonia in whoop cough,Pneumonia in whooping cough,0
5523,4845,Pneumonia in anthrax,Pneumonia in anthrax,0
5524,4846,Pneum in aspergillosis,Pneumonia in aspergillosis,0
5525,4847,Pneum in oth sys mycoses,Pneumonia in other systemic mycoses,0
5526,4848,Pneum in infect dis NEC,Pneumonia in other infectious diseases classified elsewhere,0
5527,485,Bronchopneumonia org NOS,"Bronchopneumonia, organism unspecified",0
5528,486,"Pneumonia, organism NOS","Pneumonia, organism unspecified",0
5529,4870,Influenza with pneumonia,Influenza with pneumonia,0
5530,4871,Flu w resp manifest NEC,Influenza with other respiratory manifestations,0
5531,4878,Flu w manifestation NEC,Influenza with other manifestations,0
5532,48801,Flu dt iden avian w pneu,Influenza due to identified avian influenza virus with pneumonia,0
5533,48802,Flu dt avian w oth resp,Influenza due to identified avian influenza virus with other respiratory manifestations,0
5534,48809,Flu dt avian manfest NEC,Influenza due to identified avian influenza virus with other manifestations,0
5535,48811,Flu dt 2009 H1N1 w pneu,Influenza due to identified 2009 H1N1 influenza virus with pneumonia,0
5536,48812,Flu-2009 H1N1 w oth resp,Influenza due to identified 2009 H1N1 influenza virus with other respiratory manifestations,0
5537,48819,Flu-2009 H1N1 w oth man,Influenza due to identified 2009 H1N1 influenza virus with other manifestations,0
5538,48881,Flu dt nvl A vrs w pneu,Influenza due to identified novel influenza A virus with pneumonia,0
5539,48882,Flu dt nvl A w oth resp,Influenza due to identified novel influenza A virus with other respiratory manifestations,0
5540,48889,Flu dt novel A w oth man,Influenza due to identified novel influenza A virus with other manifestations,0
5541,490,Bronchitis NOS,"Bronchitis, not specified as acute or chronic",0
5542,4910,Simple chr bronchitis,Simple chronic bronchitis,4
5543,4911,Mucopurul chr bronchitis,Mucopurulent chronic bronchitis,4
5544,49120,Obst chr bronc w/o exac,Obstructive chronic bronchitis without exacerbation,4
5545,49121,Obs chr bronc w(ac) exac,Obstructive chronic bronchitis with (acute) exacerbation,4
5546,49122,Obs chr bronc w ac bronc,Obstructive chronic bronchitis with acute bronchitis,4
5547,4918,Chronic bronchitis NEC,Other chronic bronchitis,4
5548,4919,Chronic bronchitis NOS,Unspecified chronic bronchitis,4
5549,4920,Emphysematous bleb,Emphysematous bleb,4
5550,55300,Unilat femoral hernia,"Femoral hernia without mention of obstruction of gangrene, unilateral or unspecified(not specified as recurrent)",4
5551,55301,Recur unil femoral hern,"Femoral hernia without mention of obstruction or gangrene, unilateral or unspecified, recurrent",4
5552,55302,Bilateral femoral hernia,"Femoral hernia without mention of obstruction or gangrene, bilateral (not specified as recurrent)",4
5553,55303,Recur bilat femoral hern,"Femoral hernia without mention of obstruction or gangrene, bilateral,recurrent",4
5554,5531,Umbilical hernia,Umbilical hernia without mention of obstruction or gangrene,4
5555,55320,Ventral hernia NOS,"Ventral, unspecified, hernia without mention of obstruction or gangrene",4
5556,55321,Incisional hernia,Incisional hernia without mention of obstruction or gangrene,4
5557,55329,Ventral hernia NEC,Other ventral hernia without mention of obstruction or gangrene,4
5558,5533,Diaphragmatic hernia,Diaphragmatic hernia without mention of obstruction or gangrene,4
5559,5538,Hernia NEC,Hernia of other specified sites without mention of obstruction or gangrene,4
5560,5539,Hernia NOS,Hernia of unspecified site without mention of obstruction or gangrene,4
5561,5550,"Reg enteritis, sm intest",Regional enteritis of small intestine,4
5562,5551,"Reg enteritis, lg intest",Regional enteritis of large intestine,4
5563,5552,Reg enterit sm/lg intest,Regional enteritis of small intestine with large intestine,4
5564,5559,Regional enteritis NOS,Regional enteritis of unspecified site,4
5565,5560,Ulcerative enterocolitis,Ulcerative (chronic) enterocolitis,4
5566,5561,Ulcerative ileocolitis,Ulcerative (chronic) ileocolitis,4
5567,5562,Ulcerative proctitis,Ulcerative (chronic) proctitis,4
5568,5563,Ulcertve prctosigmoidtis,Ulcerative (chronic) proctosigmoiditis,4
5569,5564,Pseudopolyposis colon,Pseudopolyposis of colon,4
5570,5565,Lftsded ulcertve colitis,Left-sided ulcerative (chronic) colitis,4
5571,5566,Univrsl ulcertve colitis,Universal ulcerative (chronic) colitis,4
5572,5568,Other ulcerative colitis,Other ulcerative colitis,4
5573,5569,Ulceratve colitis unspcf,"Ulcerative colitis, unspecified",4
5574,5570,Ac vasc insuff intestine,Acute vascular insufficiency of intestine,4
5575,5571,Chr vasc insuff intest,Chronic vascular insufficiency of intestine,4
5576,5579,Vasc insuff intest NOS,Unspecified vascular insufficiency of intestine,4
5577,5581,Radiation gastroenterit,Gastroenteritis and colitis due to radiation,4
5578,5582,Toxic gastroenteritis,Toxic gastroenteritis and colitis,4
5579,5583,Allrgic gastro & colitis,Allergic gastroenteritis and colitis,4
5580,55841,Eosinophilic gastroent,Eosinophilic gastroenteritis,4
5581,55842,Eosinophilic colitis,Eosinophilic colitis,4
5582,5589,Noninf gastroenterit NEC,Other and unspecified noninfectious gastroenteritis and colitis,4
5583,5600,Intussusception,Intussusception,4
5584,5601,Paralytic ileus,Paralytic ileus,4
5585,5602,Volvulus of intestine,Volvulus,4
5586,56030,Impaction intestine NOS,"Impaction of intestine, unspecified",4
5587,56031,Gallstone ileus,Gallstone ileus,4
5588,56032,Fecal impaction,Fecal impaction,4
5589,56039,Impaction intestine NEC,Other impaction of intestine,4
5590,56081,Intestinal adhes w obstr,Intestinal or peritoneal adhesions with obstruction (postoperative) (postinfection),4
5591,56089,Intestinal obstruct NEC,Other specified intestinal obstruction,4
5592,5609,Intestinal obstruct NOS,Unspecified intestinal obstruction,4
5593,56200,Dvrtclo sml int w/o hmrg,Diverticulosis of small intestine (without mention of hemorrhage),4
5594,56201,Dvrtcli sml int w/o hmrg,Diverticulitis of small intestine (without mention of hemorrhage),4
5595,56202,Dvrtclo sml int w hmrhg,Diverticulosis of small intestine with hemorrhage,4
5596,6173,Pelv perit endometriosis,Endometriosis of pelvic peritoneum,4
5597,6174,Vaginal endometriosis,Endometriosis of rectovaginal septum and vagina,4
5598,6175,Intestinal endometriosis,Endometriosis of intestine,4
5599,6176,Endometriosis in scar,Endometriosis in scar of skin,4
5600,6178,Endometriosis NEC,Endometriosis of other specified sites,4
5601,6179,Endometriosis NOS,"Endometriosis, site unspecified",4
5602,61800,Vaginal wall prolpse NOS,Unspecified prolapse of vaginal walls,4
5603,61801,"Cystocele, midline","Cystocele, midline",4
5604,61802,"Cystocele, lateral","Cystocele, lateral",4
5605,61803,Urethrocele,Urethrocele,4
5606,61804,Rectocele,Rectocele,4
5607,61805,Perineocele,Perineocele,4
5608,61809,Cystourethrocele,Other prolapse of vaginal walls without mention of uterine prolapse,4
5609,6181,Uterine prolapse,Uterine prolapse without mention of vaginal wall prolapse,4
5610,6182,Uterovag prolaps-incompl,"Uterovaginal prolapse, incomplete",4
5611,6183,Uterovag prolaps-complet,"Uterovaginal prolapse, complete",4
5612,6184,Utervaginal prolapse NOS,"Uterovaginal prolapse, unspecified",4
5613,6185,Postop vaginal prolapse,Prolapse of vaginal vault after hysterectomy,4
5614,6186,Vaginal enterocele,"Vaginal enterocele, congenital or acquired",4
5615,6187,Old lacer pelvic muscle,Old laceration of muscles of pelvic floor,4
5616,61881,Incomptnce pubocerv tiss,Incompetence or weakening of pubocervical tissue,4
5617,61882,Incomptnce rectovag tiss,Incompetence or weakening of rectovaginal tissue,4
5618,61883,Pelvic muscle wasting,Pelvic muscle wasting,4
5619,61884,Cervical stump prolapse,Cervical stump prolapse,4
5620,61889,Genital prolapse NEC,Other specified genital prolapse,4
5621,6189,Genital prolapse NOS,Unspecified genital prolapse,4
5622,6190,"Urin-genital fistul, fem","Urinary-genital tract fistula, female",4
5623,6191,"Digest-genit fistul, fem","Digestive-genital tract fistula, female",4
5624,6192,"Genital-skin fistul, fem","Genital tract-skin fistula, female",4
5625,6198,Fem genital fistula NEC,Other specified fistulas involving female genital tract,4
5626,6199,Fem genital fistula NOS,Unspecified fistula involving female genital tract,4
5627,6200,Follicular cyst of ovary,Follicular cyst of ovary,4
5628,6201,Corpus luteum cyst,Corpus luteum cyst or hematoma,4
5629,6202,Ovarian cyst NEC/NOS,Other and unspecified ovarian cyst,4
5630,6203,Acq atrophy ovary & tube,Acquired atrophy of ovary and fallopian tube,4
5631,6204,Prolapse of ovary & tube,Prolapse or hernia of ovary and fallopian tube,4
5632,6205,Torsion of ovary or tube,"Torsion of ovary, ovarian pedicle, or fallopian tube",4
5633,6206,Broad ligament lacer syn,Broad ligament laceration syndrome,4
5634,6207,Broad ligament hematoma,Hematoma of broad ligament,4
5635,6208,Noninfl dis ova/adnx NEC,"Other noninflammatory disorders of ovary, fallopian tube, and broad ligament",4
5636,6209,Noninfl dis ova/adnx NOS,"Unspecified noninflammatory disorder of ovary, fallopian tube, and broad ligament",4
5637,6210,Polyp of corpus uteri,Polyp of corpus uteri,4
5638,6211,Chr uterine subinvolutn,Chronic subinvolution of uterus,4
5639,6212,Hypertrophy of uterus,Hypertrophy of uterus,4
5640,62130,Endometrial hyperpla NOS,"Endometrial hyperplasia, unspecified",4
5641,62131,Simp endo hyper w/o atyp,Simple endometrial hyperplasia without atypia,4
5642,62132,Comp endo hyper w/o atyp,Complex endometrial hyperplasia without atypia,4
5643,62133,Endomet hyperpla w atyp,Endometrial hyperplasia with atypia,4
5644,62134,Ben endomet hyperplasia,Benign endometrial hyperplasia,4
5645,62135,Endomet intraepithl neop,Endometrial intraepithelial neoplasia [EIN],4
5646,6214,Hematometra,Hematometra,4
5647,6215,Intrauterine synechiae,Intrauterine synechiae,4
5648,6216,Malposition of uterus,Malposition of uterus,4
5649,6217,Chr inversion of uterus,Chronic inversion of uterus,4
5650,6218,Disorders of uterus NEC,"Other specified disorders of uterus, not elsewhere classified",4
5651,6219,Disorder of uterus NOS,Unspecified disorder of uterus,4
5652,6220,Erosion/ectropion cervix,Erosion and ectropion of cervix,4
5653,62210,Dysplasia of cervix NOS,"Dysplasia of cervix, unspecified",4
5654,62211,Mild dysplasia of cervix,Mild dysplasia of cervix,4
5655,62212,Mod dysplasia of cervix,Moderate dysplasia of cervix,4
5656,6222,Leukoplakia of cervix,Leukoplakia of cervix (uteri),4
5657,6223,Old laceration of cervix,Old laceration of cervix,4
5658,6224,Stricture of cervix,Stricture and stenosis of cervix,4
5659,6225,Incompetence of cervix,Incompetence of cervix,4
5660,6226,Hypertrophic elong cervx,Hypertrophic elongation of cervix,4
5661,6227,Mucous polyp of cervix,Mucous polyp of cervix,4
5662,6228,Noninflam dis cervix NEC,Other specified noninflammatory disorders of cervix,4
5663,63300,Abd preg w/o intrau preg,Abdominal pregnancy without intrauterine pregnancy,4
